PDB ID	Ligand Monomer ID	Ligand Name	Receptor Ki (binding affinity)
1ZD4	50196659	CHEMBL224357	2
1ZD4	50223387	CHEMBL245143	12
1ZE8	11641	pyridinium deriv. 10	21
1ZE8	50084528	CHEMBL103407	36
1ZE8	50141773	CHEMBL170938	50
1ZE8	50141774	CHEMBL354732	419
1ZE8	50141775	CHEMBL171589	9
1ZE8	50141777	CHEMBL352483	8
1ZE8	50141781	CHEMBL168976	42
1ZE8	50141792	CHEMBL170592	10
1ZE8	50141798	CHEMBL366775	21
1ZE8	50141800	CHEMBL169869	15
1ZE8	50141801	CHEMBL355026	103
1ZE8	50141806	CHEMBL169903	270
1ZE8	50141807	CHEMBL169789	20
1ZFK	16654	aromatic sulfonamide compound 19	240
1ZFK	16656	aromatic sulfonamide compound 21	75
1ZFK	16663	aromatic sulfonamide compound 28	75
1ZFK	50211825	CHEMBL255047	12
1ZFK	50334343	CHEMBL1643289	2200
1ZFK	50334345	CHEMBL1643300	65
1ZFK	50334346	CHEMBL1643301	2
1ZFK	50334353	CHEMBL1643306	1765
1ZFK	50334360	CHEMBL1643295	1060
1ZFK	50334362	CHEMBL1643296	5005
1ZFK	50334363	CHEMBL1643297	2485
1ZFK	50334365	CHEMBL1643299	9600
1ZFK	50349858	CHEMBL78755	12
1ZFQ	10874	aromatic/heteroaromatic sulfonamide 19	4
1ZFQ	10882	Ethoxzolamide (EZA)	8
1ZFQ	50079035	CHEMBL35118	9
1ZFQ	50079049	CHEMBL287117	7
1ZFQ	50080662	CHEMBL121393	9
1ZFQ	50080705	CHEMBL541990	4
1ZFQ	50094352	CHEMBL140370	1
1ZFQ	50108565	CHEMBL326036	7
1ZFQ	50108571	CHEMBL108381	7
1ZFQ	50160671	CHEMBL168552	30
1ZFQ	50292012	CHEMBL37730	6
1ZFQ	50292058	CHEMBL36334	5
1ZFQ	50292103	CHEMBL285189	6
1ZGE	10857	aromatic/heteroaromatic sulfonamide 2	300
1ZGE	10863	aromatic/heteroaromatic sulfonamide 8	110
1ZGE	11381	Hydroxysulfonamide 62	4
1ZGE	11383	Hydroxysulfonamide 64	37
1ZGE	11597	halogenosulfanilamide deriv. 4c	74
1ZGE	11605	halogenosulfanilamide deriv. 6	32
1ZGE	11608	halogenosulfanilamide deriv. 9	50
1ZGE	11609	halogenosulfanilamide deriv. 10	54
1ZGE	11610	halogenosulfanilamide deriv. 11	61
1ZGE	12161	hydrazide deriv. 16	76
1ZGE	50080660	CHEMBL125776	28
1ZGE	50080675	CHEMBL123877	41
1ZGE	50160668	CHEMBL174847	240
1ZGF	13076	Hydrochlorothiazide	290
1ZGF	26998	trichloromethiazide, 6	91
1ZGF	50080672	CHEMBL122749	10
1ZGF	50080709	CHEMBL122074	9
1ZGF	50080736	CHEMBL122808	9
1ZGF	50114223	CHEMBL43473	11
1ZGF	50174036	CHEMBL363168	100
1ZGF	50190241	CHEMBL215916	9
1ZGF	50211825	CHEMBL255047	12
1ZQ5	17285	EM-1404	7
1ZQ5	17286	EM-1424	10
1ZQ5	17287	EM-1396	13
1ZQ5	50267362	CHEMBL515655	20
1ZQ5	50267365	CHEMBL478282	72
1ZQ5	50267366	CHEMBL477676	49
1ZQ5	50267368	CHEMBL514854	6
1ZQ5	50267369	CHEMBL477677	3
1ZQ5	50267380	CHEMBL478490	16
1ZQ5	50267381	CHEMBL515032	28
1ZQ5	50267383	CHEMBL478492	107
1ZQ5	50267384	CHEMBL477880	66
1ZQ5	50267385	CHEMBL514995	10
1ZS0	12072	alpha-arylsulfonylamino phosphonate 1R	1
1ZS0	12073	alpha-arylsulfonylamino phosphonate 1S	810
1ZS0	50084289	CHEMBL44383	11
1ZS0	50198030	CHEMBL228188	1
1ZS0	50198031	CHEMBL227598	2
1ZS0	50198032	CHEMBL227553	260
1ZS0	50198033	CHEMBL227484	0.39
1ZS0	50198034	CHEMBL376557	0.81
1ZS0	50198035	CHEMBL227501	0.40
1ZS0	50198036	CHEMBL228141	110
1ZS0	50198037	CHEMBL228187	2
1ZS0	50198038	CHEMBL227824	0.37
1ZS0	50198039	CHEMBL374377	1
1ZS0	50198040	CHEMBL389898	2
1ZVX	12072	alpha-arylsulfonylamino phosphonate 1R	1
1ZVX	12073	alpha-arylsulfonylamino phosphonate 1S	810
1ZVX	50084289	CHEMBL44383	11
1ZVX	50198030	CHEMBL228188	1
1ZVX	50198031	CHEMBL227598	2
1ZVX	50198032	CHEMBL227553	260
1ZVX	50198033	CHEMBL227484	0.39
1ZVX	50198034	CHEMBL376557	0.81
1ZVX	50198035	CHEMBL227501	0.40
1ZVX	50198036	CHEMBL228141	110
1ZVX	50198037	CHEMBL228187	2
1ZVX	50198038	CHEMBL227824	0.37
1ZVX	50198039	CHEMBL374377	1
1ZVX	50198040	CHEMBL389898	2
2A4L	5718	Olomoucine	7000
2A4L	7533	(R)-Roscovitine	400
2A4L	10633	purine deriv. 1	800
2A4L	10634	purine deriv. 2	200
2A4L	10635	purine deriv. 3	30
2A4L	10636	purine deriv. 4	8000
2A4L	10638	purine deriv. 6	900
2A4L	10641	purine deriv. 9	4500
2A4L	10909	N6-methyl-(R)-roscovitine	250000
2A4L	11458	H327	50
2A4L	11461	H724	720
2AA9	50280242	CHEBI:145989	7000
2AA9	50281342	CHEMBL449405	90000000
2AA9	50281343	CHEMBL318618	1500
2AA9	50281345	CHEMBL32446	90000000
2AA9	50281346	CHEMBL99150	10000000
2AA9	50281987	CHEMBL32219	15000000
2AA9	50281988	CHEMBL32352	7000
2AA9	50281989	CHEMBL285416	90000000
2AA9	50281991	CHEMBL33866	90000000
2AA9	50281993	CHEMBL287334	1500
2AA9	50281994	CHEMBL430544	90000000
2AA9	50281995	CHEMBL284334	7500000
2AA9	50281998	CHEMBL290345	90000000
2AA9	50283578	CHEMBL88396	1500
2AAY	50280242	CHEBI:145989	7000
2AAY	50281342	CHEMBL449405	90000000
2AAY	50281343	CHEMBL318618	1500
2AAY	50281345	CHEMBL32446	90000000
2AAY	50281346	CHEMBL99150	10000000
2AAY	50281987	CHEMBL32219	15000000
2AAY	50281988	CHEMBL32352	7000
2AAY	50281989	CHEMBL285416	90000000
2AAY	50281991	CHEMBL33866	90000000
2AAY	50281993	CHEMBL287334	1500
2AAY	50281994	CHEMBL430544	90000000
2AAY	50281995	CHEMBL284334	7500000
2AAY	50281998	CHEMBL290345	90000000
2AAY	50283578	CHEMBL88396	1500
	17462	1,2,3-triazole analogue, 18	 18
	17463	1,2,3-triazole analogue, 19	 300
	17461	1,2,3-triazole analogue, 17	 1
	17460	1,2,3-triazole analogue, 16	 3
	17467	1,2,3-triazole analogue, 23	 4
	17466	1,2,3-triazole analogue, 22	  16
	17465	1,2,3-triazole analogue, 21	 29
	17464	1,2,3-triazole analogue, 20	 280
	17468	1,2,3-triazole analogue, 24	 1
	17474	1,2,3-triazole analogue, 30	  3
	17476	1,2,3-triazole analogue, 32	 52
	17459	1,2,3-triazole analogue, 15	 6
	17458	1,2,3-triazole analogue, 14	 337
	17457	1,2,3-triazole analogue, 13	>1000
	17452	1,2,3-triazole analogue, 8	 112
	17455	1,2,3-triazole analogue, 11	 30
	17456	1,2,3-triazole analogue, 12	>1000
	17453	1,2,3-triazole analogue, 9	 150
	17454	1,2,3-triazole analogue, 10	>1000
	17447	1,2,3-triazole analogue, 3	 15
	17448	1,2,3-triazole analogue, 4	 70
2AQ7	50138281	CHEMBL322740	20000
2AQ7	50180103	CHEMBL200240	1000000
2AQ7	50180104	CHEMBL372341	1000000
2AQ7	50180110	CHEMBL199463	1000000
2AQ7	50180116	CHEMBL200363	1000000
2AQ7	50180121	CHEMBL201227	1000000
2AQ7	50180122	CHEMBL199976	1000000
2AQ7	50180123	CHEMBL202928	1000000
2AQ7	50180127	CHEMBL200655	100000
2AQ7	50180129	CHEMBL199516	1000000
2AQ7	50180130	CHEMBL200803	100000
2AQ7	50180135	CHEMBL382200	500000
2AUX	50148292	CHEMBL117658	0.35
2AUX	50148294	CHEMBL117144	2
2AUX	50148295	CHEMBL324986	3
2AUX	50148296	CHEMBL114161	2
2AUX	50148297	CHEMBL114844	2
2AUX	50148298	CHEMBL113948	0.50
2AUX	50148299	CHEMBL116779	2
2AUX	50148301	CHEMBL113842	71
2AUX	50148303	CHEMBL117149	5
2AUX	50148304	CHEMBL323674	100
2AUX	50148309	CHEMBL114951	270
2AUX	50148310	CHEMBL114462	0.13
2AUX	50148311	CHEMBL117082	12
2AUX	50148312	CHEMBL264458	3
2AUX	50148313	CHEMBL114904	7
2AUZ	50148292	CHEMBL117658	0.35
2AUZ	50148293	CHEMBL116724	2
2AUZ	50148294	CHEMBL117144	2
2AUZ	50148295	CHEMBL324986	3
2AUZ	50148296	CHEMBL114161	2
2AUZ	50148297	CHEMBL114844	2
2AUZ	50148298	CHEMBL113948	0.50
2AUZ	50148301	CHEMBL113842	71
2AUZ	50148303	CHEMBL117149	5
2AUZ	50148304	CHEMBL323674	100
2AUZ	50148310	CHEMBL114462	0.13
2AUZ	50148311	CHEMBL117082	12
2AUZ	50148312	CHEMBL264458	3
2AUZ	50148313	CHEMBL114904	7
2AYP	14649	indolinone analog 13	32
2AYP	14650	indolinone analog 14	92
2AYP	14652	indolinone analog 16	50000
2AYP	14654	indolinone analog 18	29
2AYP	14660	indolinone analog 24	120
2AYP	14661	indolinone analog 25	3465
2AYP	14662	indolinone analog 26	10000
2AYP	14665	indolinone analog 29	18
2AYP	14666	indolinone analog 30	75
2AYP	14667	indolinone analog 31	1280
2AYP	14668	indolinone analog 32	47
2AYP	14669	indolinone analog 33	25
2AYP	50325283	CHEMBL1223040	21
2AZR	14211	pyridothiophene inhibitor 1	230000
2AZR	14214	bicyclic scaffold compound 4	160000
2AZR	14215	bicyclic scaffold compound 5	2500000
2AZR	14216	bicyclic scaffold compound 6	77000
2AZR	14218	benzothiophene 8	61000
2AZR	14219	benzothiophene 9	2500000
2AZR	14220	benzothiophene 10	52000
2AZR	14221	benzothiophene 11	42000
2AZR	14222	benzothiophene 12	128000
2AZR	14223	benzothiophene 13	26000
2AZR	14224	benzothiophene 14	30000
2AZR	14226	benzothiophene 16	119000
2AZR	14227	benzothiophene 17	37000
2AZR	14228	tricyclic thiophene 18	11000
2AZR	14229	tricyclic thiophene 19	500000
2B07	14217	bicyclic scaffold compound 7	280000
2B07	14230	thienobenzothiophene 20	9200
2B07	14231	thienobenzothiophene 21	10000
2B07	14232	thienobenzothiophene 22	3500
2B07	14233	thienobenzothiophene 23	920
2B07	14234	thienobenzothiophene 24	680
2B07	14235	thienobenzothiophene 25	1700
2B07	14236	thienobenzothiophene 26	740
2B07	14237	thienobenzothiophene 27	2400
2B07	14238	thienobenzothiophene 28	1600
2B07	14239	thienobenzothiophene 29	370
2B07	50219576	CHEMBL390244	10
2B07	50219589	CHEMBL244361	8
2B07	50219599	CHEMBL244563	0.68
2B07	50219602	CHEMBL388425	2000
2B52	5645	Indenopyrazole 24e	11
2B52	5647	Indenopyrazole 24g	13
2B52	6035	C3 heterocyle indenopyrazole 8a	36
2B52	6036	C3 heterocyle indenopyrazole 8b	32
2B52	6037	C3 heterocyle indenopyrazole 8c	25
2B52	6038	C3 heterocyle indenopyrazole 8d	28
2B52	6043	C3 heterocyle indenopyrazole 8i	4
2B52	6044	C3 heterocyle indenopyrazole 8j	10
2B52	6045	C3 heterocyle indenopyrazole 8k	31
2B52	6048	C3 heterocyle indenopyrazole 8n	9
2B52	6049	C3 heterocyle indenopyrazole 8o	36
2B52	6051	C3 heterocyle indenopyrazole 8q	8
2B52	6052	C3 thienylamide indenopyrazole 10a	21
2B52	6053	C3 thienylamide indenopyrazole 10b	25
2B52	6054	C3 thienylamide indenopyrazole 10c	31
2B53	6987	6-substituted quinazoline 37	790
2B53	6988	6-substituted quinazoline 38	545
2B53	6991	6-substituted quinazoline 41	1200
2B53	6992	6-substituted quinazoline 42	1800
2B53	6993	6-substituted quinazoline 43	1000
2B53	6994	6-substituted quinazoline 44	10000
2B53	6995	6-substituted quinazoline 45	700
2B53	6996	6-substituted quinazoline 46	3300
2B53	6997	6-substituted quinazoline 47	1000
2B53	6998	6-substituted quinazoline 48	1200
2B53	6999	6-substituted quinazoline 49	2600
2B53	7000	6-substituted quinazoline 50	12000
2B53	7001	6-substituted quinazoline 51	600
2B53	7002	6-substituted quinazoline 52	1100
2B53	7003	6-substituted quinazoline 53	1300
2B54	5998	pyrazolo[3,4-d]pyrimidin-4-one deriv. 18i	24
2B54	6001	pyrazolo[3,4-d]pyrimidin-4-one deriv. 22a	120
2B54	6007	pyrazolo[3,4-d]pyrimidin-4-one deriv. 19g	32
2B54	6011	pyrazolo[3,4-d]pyrimidin-4-one deriv. 19k	15
2B54	6012	pyrazolo[3,4-d]pyrimidin-4-one deriv. 19l	16
2B54	6013	pyrazolo[3,4-d]pyrimidin-4-one deriv. 19m	16
2B54	6017	pyrazolo[3,4-d]pyrimidin-4-one deriv. 19q	110
2B54	6018	pyrazolo[3,4-d]pyrimidin-4-one deriv. 22p	27
2B54	6019	pyrazolo[3,4-d]pyrimidin-4-one deriv. 19r	76
2B54	6020	pyrazolo[3,4-d]pyrimidin-4-one deriv. 19s	110
2B54	6021	pyrazolo[3,4-d]pyrimidin-4-one deriv. 22s	20
2B54	6022	pyrazolo[3,4-d]pyrimidin-4-one deriv. 19t	22
2B54	6023	pyrazolo[3,4-d]pyrimidin-4-one deriv. 19u	19
2B54	6024	pyrazolo[3,4-d]pyrimidin-4-one deriv. 22q	23
2B54	6025	pyrazolo[3,4-d]pyrimidin-4-one deriv. 22g	14
2B55	5612	Indenopyrazole 8c	15
2B55	5621	Indenopyrazole 13d	840
2B55	5622	Indenopyrazole 13e	480
2B55	5624	Indenopyrazole 13g	3500
2B55	5625	Indenopyrazole 13h	980
2B55	5626	Indenopyrazole 13i	1100
2B55	5627	Indenopyrazole 13j	130
2B55	5628	Indenopyrazole 13k	21
2B55	5629	Indenopyrazole 13l	26
2B55	5630	Indenopyrazole 13m	36
2B55	5631	Indenopyrazole 13n	240
2B55	5632	Indenopyrazole 13o	48
2B55	5633	Indenopyrazole 13p	55
2B55	5634	Indenopyrazole 13q	96
2B55	5644	Indenopyrazole 24d	140
2B8L	16020	isophthalamide deriv. 7a	980
2B8L	16021	isophthalamide deriv. 7b	1500
2B8L	16022	isophthalamide deriv. 7c	1400
2B8L	16027	isophthalamide deriv. 7h	4630
2B8L	16028	isophthalamide deriv. 7i	450
2B8L	16029	isophthalamide deriv. 7j	240
2B8L	16033	isophthalamide deriv. 7n	420
2B8L	16034	L-000384950	15
2B8L	16408	hydroxyethylamine containing compound 9	63
2B8L	16409	hydroxyethylamine containing compound 10	10
2B8L	16410	hydroxyethylamine containing compound 11	23
2B8L	16411	hydroxyethylamine containing compound 12	15
2B8L	16412	hydroxyethylamine containing compound 13	15
2B8L	16413	hydroxyethylamine containing compound 14	41
2B8L	16414	hydroxyethylamine containing compound 15	14
2B8V	16020	isophthalamide deriv. 7a	980
2B8V	16021	isophthalamide deriv. 7b	1500
2B8V	16022	isophthalamide deriv. 7c	1400
2B8V	16023	isophthalamide deriv. 7d	5500
2B8V	16024	L-000430469	98
2B8V	16025	isophthalamide deriv. 7f	5900
2B8V	16026	isophthalamide deriv. 7g	1300
2B8V	16027	isophthalamide deriv. 7h	4630
2B8V	16028	isophthalamide deriv. 7i	450
2B8V	16029	isophthalamide deriv. 7j	240
2B8V	16030	isophthalamide deriv. 7k	180
2B8V	16033	isophthalamide deriv. 7n	420
2B8V	16034	L-000384950	15
2B8V	16409	hydroxyethylamine containing compound 10	10
2B8V	16413	hydroxyethylamine containing compound 14	41
2BDJ	50244387	CHEMBL488658	32
2BDJ	50244388	CHEMBL488659	376
2BDJ	50244712	CHEMBL459877	0.89
2BDJ	50244713	CHEMBL460074	1
2BDJ	50314074	CHEMBL1089405	0.45
2BDJ	50318870	CHEMBL1084268	68
2BDJ	50384452	CHEMBL2036005	4
2BDJ	50384453	CHEMBL2036006	9
2BDJ	50384454	CHEMBL2036007	25
2BDJ	50384459	CHEMBL2036012	385
2BKT	17965	Piperazine-based compound, 15	0.50
2BKT	18022	Ketopiperazine-based inhibitor, 2	4
2BKT	18023	Ketopiperazine-based inhibitor, 3	606
2BKT	18025	Ketopiperazine-based inhibitor, 5	0.42
2BKT	18026	Ketopiperazine-based inhibitor, 6	9
2BKT	18027	Ketopiperazine-based inhibitor, 7	550
2BKT	18030	Ketopiperazine-based inhibitor, 10	450
2BKT	50165799	CHEMBL195983	120
2BKT	50165802	CHEMBL383181	33
2BKT	50165804	CHEMBL445926	35
2BKZ	7167	dihydro-benzodipyrazole deriv. 7a	0.30
2BKZ	7169	dihydro-benzodipyrazole deriv. 7b	2
2BKZ	7171	dihydro-benzodipyrazole deriv. 7c	10
2BKZ	7173	dihydro-benzodipyrazole deriv. 7d	2
2BKZ	7175	dihydro-benzodipyrazole deriv. 7e	150
2BKZ	7177	dihydro-benzodipyrazole deriv. 7f	1
2BKZ	7181	dihydro-benzodipyrazole deriv. 7h	14
2BKZ	7183	dihydro-benzodipyrazole deriv. 7i	15
2BKZ	7185	dihydro-benzodipyrazole deriv. 7j	9
2BKZ	7187	dihydro-benzodipyrazole deriv. 7k	8
2BKZ	7189	dihydro-benzodipyrazole deriv. 7l	36
2BKZ	7195	dihydro-benzodipyrazole deriv. 7o	5
2BKZ	7200	dihydro-benzodipyrazole deriv. 7r	9
2BKZ	7232	dihydro-benzodipyrazole deriv. 9d	160
2BKZ	7234	dihydro-benzodipyrazole deriv. 12d	200
2BL9	18512	Pyrimethamine (Pyr)	0.21
2BL9	18775	P37	0.78
2BL9	18776	P3	1
2BL9	18777	P8	4
2BL9	18779	P17	0.39
2BL9	18780	P18	1
2BL9	18781	P21	0.78
2BL9	18782	P23	1
2BL9	18783	P13	0.52
2BL9	18784	P30	0.31
2BL9	18785	P38	0.69
2BL9	18788	P20	0.03
2BL9	18789	P36	4
2BL9	18790	P39	230
2BL9	18791	P33	0.53
2BLA	18512	Pyrimethamine (Pyr)	3
2BLA	18775	P37	63
2BLA	18776	P3	28
2BLA	18777	P8	24
2BLA	18779	P17	2
2BLA	18780	P18	38
2BLA	18781	P21	7
2BLA	18782	P23	47
2BLA	18783	P13	1
2BLA	18784	P30	0.54
2BLA	18785	P38	1
2BLA	18788	P20	0.08
2BLA	18789	P36	22
2BLA	18790	P39	0.90
2BLA	18791	P33	0.81
2BLB	18512	Pyrimethamine (Pyr)	0.21
2BLB	18775	P37	0.78
2BLB	18776	P3	1
2BLB	18777	P8	4
2BLB	18779	P17	0.39
2BLB	18780	P18	1
2BLB	18781	P21	0.78
2BLB	18782	P23	1
2BLB	18783	P13	0.52
2BLB	18784	P30	0.31
2BLB	18785	P38	0.69
2BLB	18788	P20	0.03
2BLB	18789	P36	4
2BLB	18790	P39	230
2BLB	18791	P33	0.53
2BLC	18512	Pyrimethamine (Pyr)	3
2BLC	18775	P37	63
2BLC	18776	P3	28
2BLC	18777	P8	24
2BLC	18779	P17	2
2BLC	18780	P18	38
2BLC	18781	P21	7
2BLC	18782	P23	47
2BLC	18783	P13	1
2BLC	18784	P30	0.54
2BLC	18785	P38	1
2BLC	18788	P20	0.08
2BLC	18789	P36	22
2BLC	18790	P39	0.90
2BLC	18791	P33	0.81
2BPM	7096	3-Aminopyrazole deriv. 6	10000
2BPM	7098	3-Aminopyrazole deriv. 9	84
2BPM	7099	3-Aminopyrazole deriv. 10	6000
2BPM	7100	3-Aminopyrazole deriv. 12	2500
2BPM	7101	PHA-533533	37
2BPM	7102	3-Aminopyrazole deriv. 14	240
2BPM	7104	3-Aminopyrazole deriv. 16	150
2BPM	7108	PNU-292137	37
2BPM	7109	3-Aminopyrazole deriv. 21	77
2BPM	7114	3-Aminopyrazole deriv. 27	11
2BPM	7115	3-Aminopyrazole deriv. 28	73
2BPM	7122	3-Aminopyrazole deriv. 37	200
2BPM	7123	3-Aminopyrazole deriv. 38	80
2BPM	7153	3-Phenylacetamidoaminopyrazole deriv. 30	48
2BPM	7158	3-Phenylacetamidoaminopyrazole deriv. 35	56
2BQ6	12396	2-Carboxyindole Scaffold 21	 0.07
2BOH	15830	2-carboxyindole-based inhibitor 15	 106
	15834	2-carboxyindole-based inhibitor 19	 95
	15826	2-carboxyindole-based inhibitor 11	  220
	15828	2-carboxyindole-based inhibitor 13	 27
	15829	2-carboxyindole-based inhibitor 14	 71
	12379	2-Carboxyindole Scaffold 30	 2
	12376	2-Carboxyindole Scaffold 27	 9
	12375	2-Carboxyindole Scaffold 26	 5
	12378	2-Carboxyindole Scaffold 29	 9
	12377	2-Carboxyindole Scaffold 28	 835
	12372	2-Carboxyindole Scaffold 1	 3
	12374	2-Carboxyindole Scaffold 25	 3
	12389	2-Carboxyindole Scaffold 39	 0.1
	12388	2-Carboxyindole Scaffold 38	 1
	12387	2-Carboxyindole Scaffold 37	 0.25
	12386	2-Carboxyindole Scaffold 13	 18
	12384	2-Carboxyindole Scaffold 35	 0.7
	12385	2-Carboxyindole Scaffold 36	 3
	12382	2-Carboxyindole Scaffold 33	 7
	12383	2-Carboxyindole Scaffold 34	 7
	12380	2-Carboxyindole Scaffold 31	 20
	12381	2-Carboxyindole Scaffold 32	 1
	12397	2-Carboxyindole Scaffold 42	 7
	12390	2-Carboxyindole Scaffold 22	 2
	12391	2-Carboxyindole Scaffold 23	 2
	12392	2-Carboxyindole Scaffold 24	 2
	12393	2-Carboxyindole Scaffold 17	 3
	12394	2-Carboxyindole Scaffold 40	 55
	12395	2-Carboxyindole Scaffold 41	 0.3
2BXV	1542	Dipyridodiazepinone deriv. 31	280
2BXV	15342	Compound 3	280
2BXV	15343	Compound 4	33
2BXV	16111	Biphenyl-4-ylcarbamoyl Cyclopentene Analog 2	134
2BXV	50137290	CHEMBL347148	1700
2BXV	50137292	CHEMBL154214	5700
2BXV	50137303	CHEMBL351786	17
2BXV	50173152	CHEMBL195622	11
2BXV	50173153	CHEMBL194395	680
2C5N	8040	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 11	80
2C5N	8041	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 12	20000
2C5N	8042	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 13	670
2C5N	8043	CS13	151
2C5N	8044	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 15	1200
2C5N	8045	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 16	100
2C5N	8046	CS14	121
2C5N	8053	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 24	140
2C5N	8063	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 34	4100
2C5N	8064	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 35	400
2C5N	8066	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 37	220
2C5N	8068	CS20	45
2C5O	8037	CS12	30300
2C5O	8038	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 9	20000
2C5O	8039	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 10	20000
2C5O	8040	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 11	80
2C5O	8041	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 12	20000
2C5O	8042	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 13	670
2C5O	8043	CS13	151
2C5O	8045	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 16	100
2C5O	8046	CS14	121
2C5O	8053	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 24	140
2C5O	8063	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 34	4100
2C5O	8064	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 35	400
2C5O	8066	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 37	220
2C5V	8040	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 11	80
2C5V	8041	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 12	20000
2C5V	8042	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 13	670
2C5V	8043	CS13	151
2C5V	8045	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 16	100
2C5V	8046	CS14	121
2C5V	8047	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 18	20000
2C5V	8048	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 19	20000
2C5V	8049	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 20	290
2C5V	8053	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 24	140
2C5V	8063	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 34	4100
2C5V	8064	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 35	400
2C5V	8066	2-Anilino-4-(thiazol-5-yl)pyrimidine deriv. 37	220
2C6I	5544	NU6102	5
2C6I	5545	O6-Cyclohexylmethylguanine deriv. 28	7
2C6I	5590	2-arylamino-pyrimidine deriv. 8b	2900
2C6I	5595	2-arylamino-pyrimidine deriv. 9e	1
2C6I	11435	pyrazolo[1,5-a]pyrimidine 9h	17
2C6I	11437	pyrazolo[1,5-a]pyrimidine 9j	1200
2C6I	11447	triazolo[1,5-a]pyrimidine 5	11000
2C6I	11448	triazolo[1,5-a]pyrimidine 6	350
2C6I	11449	triazolo[1,5-a]pyrimidine 11	730
2C6I	11450	triazolo[1,5-a]pyrimidine 12	7400
2C6I	11451	triazolo[1,5-a]pyrimidine 13	400
2C6I	11452	triazolo[1,5-a]pyrimidine 14	270
2C6I	11453	triazolo[1,5-a]pyrimidine 15	120
2C6I	11454	triazolo[1,5-a]pyrimidine 16	250
2C6K	11430	pyrazolo[1,5-a]pyrimidine 9c	7
2C6K	11431	pyrazolo[1,5-a]pyrimidine 9d	8
2C6K	11432	pyrazolo[1,5-a]pyrimidine 9e	10
2C6K	11449	triazolo[1,5-a]pyrimidine 11	730
2C6K	11451	triazolo[1,5-a]pyrimidine 13	400
2C6K	11452	triazolo[1,5-a]pyrimidine 14	270
2C6K	11453	triazolo[1,5-a]pyrimidine 15	120
2C6K	11454	triazolo[1,5-a]pyrimidine 16	250
2C6K	11455	triazolo[1,5-a]pyrimidine 17	260
2C6L	11428	pyrazolo[1,5-a]pyrimidine 9a	59
2C6L	11430	pyrazolo[1,5-a]pyrimidine 9c	7
2C6L	11431	pyrazolo[1,5-a]pyrimidine 9d	8
2C6L	11432	pyrazolo[1,5-a]pyrimidine 9e	10
2C6L	11449	triazolo[1,5-a]pyrimidine 11	730
2C6L	11450	triazolo[1,5-a]pyrimidine 12	7400
2C6L	11451	triazolo[1,5-a]pyrimidine 13	400
2C6L	11452	triazolo[1,5-a]pyrimidine 14	270
2C6L	11453	triazolo[1,5-a]pyrimidine 15	120
2C6L	11454	triazolo[1,5-a]pyrimidine 16	250
2C6L	11455	triazolo[1,5-a]pyrimidine 17	260
2C6M	5544	NU6102	5
2C6M	5590	2-arylamino-pyrimidine deriv. 8b	2900
2C6M	5595	2-arylamino-pyrimidine deriv. 9e	1
2C6M	11435	pyrazolo[1,5-a]pyrimidine 9h	17
2C6M	11437	pyrazolo[1,5-a]pyrimidine 9j	1200
2C6M	11438	pyrazolo[1,5-a]pyrimidine 9k	1200
2C6M	11447	triazolo[1,5-a]pyrimidine 5	11000
2C6M	11448	triazolo[1,5-a]pyrimidine 6	350
2C6M	11449	triazolo[1,5-a]pyrimidine 11	730
2C6M	11450	triazolo[1,5-a]pyrimidine 12	7400
2C6M	11451	triazolo[1,5-a]pyrimidine 13	400
2C6M	11452	triazolo[1,5-a]pyrimidine 14	270
2C6M	11453	triazolo[1,5-a]pyrimidine 15	120
2C6M	11454	triazolo[1,5-a]pyrimidine 16	250
2C6M	11455	triazolo[1,5-a]pyrimidine 17	260
